Salary,EngagementSurvey,EmpSatisfaction,Absences,WorkHoursPerWeek,StressLevelScore,SkillsAssessmentScore,ProjectsAssigned,Actual_Keep,Predicted_Keep,EmpID,AI_Explanation
43048.84,3.16,1.65,4,36.0,6.09,81.38,18.0,1,1,10994,Profil stable.
119415.11,4.85,4.47,5,47.0,4.71,53.09,17.0,0,1,37351,Profil stable.
75861.67,1.7,2.99,7,59.0,3.59,77.08,7.0,0,0,25844,Profil stable.
36744.38,3.93,4.65,17,52.0,2.21,58.14,3.0,1,1,10996,Profil stable.
124387.85999999999,2.23,3.02,14,58.0,6.97,61.22,14.0,0,1,33212,Profil stable.
66986.17,1.07,4.51,17,54.0,7.42,90.21,16.0,0,1,6177,Profil stable.
68776.83,2.0,3.66,17,44.0,5.35,51.28,13.0,0,0,28793,Profil stable.
122065.0,3.45,4.68,20,47.0,8.44,54.87,19.0,1,1,41486,Profil stable.
109862.33,2.79,4.61,7,45.0,7.63,81.12,20.0,1,1,30889,Profil stable.
97070.28,4.65,1.94,11,41.0,7.0,84.69,0.0,1,1,47371,Profil stable.
105742.4,1.05,3.44,12,60.0,8.68,92.29,20.0,0,0,47481,Profil stable.
100936.72,3.54,3.09,3,32.0,7.67,69.39,20.0,1,1,23698,Profil stable.
116156.25,1.21,2.69,15,37.0,4.51,74.16,3.0,0,0,39693,Profil stable.
79914.51,4.98,4.49,18,40.0,8.15,51.53,17.0,1,1,4840,Profil stable.
98985.62999999999,2.43,1.64,0,32.0,9.56,63.0,19.0,0,0,1382,Profil stable.
97242.9,2.12,2.56,19,43.0,1.11,89.71,2.0,1,0,13497,Profil stable.
59134.42,2.47,3.4,5,54.0,1.77,54.83,3.0,1,0,29416,Profil stable.
62313.159999999996,4.78,2.96,19,50.0,7.6,76.71,0.0,1,1,7026,Profil stable.
62050.85,2.09,3.81,6,48.0,8.04,61.26,19.0,1,1,5369,Profil stable.
118619.38,3.62,4.26,14,35.0,2.44,87.46,14.0,1,1,4654,Profil stable.
57815.0,4.8,5.0,5,45.0,5.53,0.0,0.0,1,1,25,Profil stable.
48887.36,2.9,2.1,4,40.0,3.91,76.39,1.0,0,0,4963,Profil stable.
49289.08,1.66,1.41,5,43.0,4.74,74.67,1.0,0,0,16578,Profil stable.
54985.74,3.24,1.17,20,38.0,3.51,82.58,9.0,0,0,1562,Profil stable.
121642.38,3.24,4.05,5,31.0,5.72,65.75,9.0,0,1,12852,Profil stable.
128954.81999999999,3.48,3.26,10,36.0,9.39,73.68,3.0,1,1,20132,Profil stable.
95222.07,1.91,3.19,17,42.0,5.46,57.04,10.0,1,0,7928,Profil stable.
48458.53,4.16,2.44,5,57.0,2.8,85.3,8.0,0,1,35909,Profil stable.
49879.83,1.14,4.19,12,46.0,5.23,70.1,20.0,0,1,17875,Profil stable.
50761.31,3.71,3.39,8,55.0,9.47,76.08,7.0,1,1,23587,Profil stable.
57545.87,2.0,3.09,8,57.0,7.79,92.48,14.0,1,1,17569,Profil stable.
41331.61,1.99,1.02,20,59.0,7.33,68.74,3.0,0,0,4068,Profil stable.
114092.94,4.05,3.23,20,35.0,2.87,78.97,14.0,0,1,11377,Profil stable.
72840.83,1.35,1.56,16,40.0,2.75,58.76,7.0,0,0,976,Profil stable.
82598.8,3.05,2.92,9,43.0,1.68,85.78,0.0,0,1,6572,Profil stable.
51804.21,3.8,4.01,14,51.0,4.93,88.61,14.0,1,1,46438,Profil stable.
109535.79000000001,1.14,1.88,17,35.0,8.81,56.03,4.0,0,0,13631,Profil stable.
121546.89,4.19,2.09,1,33.0,1.69,63.5,15.0,1,1,36132,Profil stable.
116351.28,3.23,3.22,16,40.0,9.88,70.6,9.0,0,0,8703,Profil stable.
89753.81,3.08,4.72,9,59.0,5.12,64.11,6.0,1,1,4683,Profil stable.
79680.65,3.52,3.0,5,40.0,6.55,94.18,10.0,0,1,38288,Profil stable.
122452.48000000001,3.13,1.95,17,51.0,3.31,89.86,12.0,1,1,29696,Profil stable.
125071.42,3.03,2.34,7,32.0,6.38,53.77,14.0,1,0,16450,Profil stable.
60485.53,3.45,3.39,20,47.0,3.69,52.99,13.0,0,1,6794,Profil stable.
84558.48,4.41,1.68,16,54.0,4.19,75.2,5.0,0,1,47408,Profil stable.
84165.88,4.49,1.57,3,38.0,3.0,81.59,14.0,0,1,49864,Profil stable.
50244.240000000005,4.12,2.21,3,41.0,1.03,76.53,15.0,0,1,38963,Profil stable.
61496.99,4.98,4.37,14,31.0,5.16,64.0,7.0,0,1,15271,Profil stable.
98404.27,4.15,2.76,4,37.0,9.43,82.74,0.0,0,1,19633,Profil stable.
118558.90000000001,4.09,3.32,4,43.0,6.07,54.85,10.0,1,1,50191,Profil stable.
58136.03,4.35,3.36,18,41.0,5.85,56.98,2.0,1,1,41374,Profil stable.
45850.93,1.01,1.19,12,47.0,5.16,77.27,16.0,0,0,3926,Profil stable.
46414.89,3.07,1.34,2,33.0,6.88,67.61,18.0,1,1,12787,Profil stable.
51832.47,3.21,2.99,10,30.0,3.28,85.47,17.0,1,1,25485,Profil stable.
118865.8,3.43,3.23,8,55.0,6.43,95.26,12.0,1,1,11758,Profil stable.
88188.28,2.37,2.86,6,42.0,9.82,93.0,2.0,0,0,38483,Profil stable.
93071.87999999999,1.29,4.95,11,45.0,6.79,97.17,17.0,1,1,3206,Profil stable.
116505.54000000001,2.2,4.56,6,30.0,1.93,97.92,5.0,0,1,36843,Profil stable.
121679.25,4.48,3.58,18,31.0,5.56,99.56,15.0,1,1,33764,Profil stable.
107967.72,3.16,4.27,9,30.0,1.63,72.07,17.0,1,1,20505,Profil stable.
88520.68,2.06,4.7,11,50.0,3.81,89.03,3.0,0,1,41737,Profil stable.
57812.64,2.17,2.01,13,51.0,7.25,72.35,13.0,0,0,44915,Profil stable.
46818.479999999996,3.48,3.51,10,48.0,2.26,57.28,11.0,1,1,10978,Profil stable.
111411.34,3.45,4.93,4,40.0,3.42,75.91,19.0,1,1,13297,Profil stable.
48332.98,2.15,2.89,6,38.0,1.99,67.27,9.0,0,1,44823,Profil stable.
60163.31,4.09,2.29,14,58.0,5.78,78.45,18.0,1,1,38900,Profil stable.
77136.73,1.58,2.33,17,53.0,9.75,63.16,2.0,0,0,14923,Profil stable.
66239.39,3.39,4.69,20,56.0,7.5,85.98,9.0,1,1,38476,Profil stable.
52346.35,3.22,2.45,3,48.0,2.01,99.52,18.0,1,1,45789,Profil stable.
76130.45,3.2,3.22,6,51.0,1.46,91.2,13.0,1,1,2575,Profil stable.
71613.74,4.92,4.25,15,32.0,6.72,85.69,20.0,1,1,15860,Profil stable.
88277.95999999999,1.04,2.3,9,39.0,1.5,50.9,5.0,0,0,7723,Profil stable.
59601.31,1.89,1.28,18,42.0,9.82,72.59,4.0,0,0,39484,Profil stable.
118591.16,3.9,2.5,19,45.0,8.77,70.03,11.0,1,0,6430,Profil stable.
83930.33,2.0,4.16,12,32.0,1.32,81.84,12.0,1,1,9651,Profil stable.
58415.700000000004,2.14,2.25,5,43.0,2.48,59.54,15.0,0,0,23914,Profil stable.
90183.75,2.51,4.95,19,34.0,9.31,70.39,3.0,0,0,36241,Profil stable.
93135.5,1.83,2.15,9,33.0,9.89,79.56,1.0,0,0,12671,Profil stable.
40069.3,1.09,3.13,4,52.0,1.57,97.33,6.0,1,0,16302,Profil stable.
41509.92,1.84,1.46,3,37.0,3.94,88.4,13.0,0,0,5723,Profil stable.
100695.43999999999,4.84,3.3,20,44.0,9.95,79.83,10.0,1,1,33667,Profil stable.
49645.729999999996,1.15,3.8,1,41.0,8.88,74.19,17.0,0,0,35180,Profil stable.
71622.85,3.91,4.74,7,47.0,6.68,66.44,20.0,1,1,23059,Profil stable.
120191.82,1.9,3.89,2,30.0,9.75,91.27,5.0,0,1,44313,Profil stable.
124400.23,1.26,3.33,20,49.0,9.79,70.44,3.0,0,0,10871,Profil stable.
87707.78,1.67,3.99,3,45.0,7.92,67.81,10.0,0,0,12349,Profil stable.
118011.01999999999,2.46,1.56,2,45.0,4.8,51.98,0.0,0,0,20766,Profil stable.
96195.68,2.07,2.84,10,36.0,5.59,97.17,13.0,1,1,5437,Profil stable.
89193.32,4.91,2.69,6,38.0,7.03,74.2,5.0,1,1,4087,Profil stable.
53315.27,4.66,1.79,7,59.0,2.53,73.87,3.0,1,1,47374,Profil stable.
68448.86,1.76,3.36,15,53.0,8.08,84.5,5.0,0,0,1508,Profil stable.
74849.68,4.34,2.86,9,49.0,6.22,61.5,7.0,1,1,25227,Profil stable.
72182.62,3.27,3.22,9,51.0,7.3,66.35,3.0,0,0,31458,Profil stable.
47225.22,2.39,2.82,5,50.0,2.52,64.78,0.0,0,0,14471,Profil stable.
77330.73000000001,4.93,1.18,12,30.0,7.91,60.29,16.0,0,1,34358,Profil stable.
120120.53,2.13,1.75,3,32.0,8.07,64.84,5.0,0,0,41175,Profil stable.
88204.7,2.89,2.72,19,36.0,6.48,79.87,20.0,0,1,19110,Profil stable.
104130.56,4.25,1.84,1,38.0,4.59,53.29,1.0,1,0,35338,Profil stable.
104269.01,1.55,1.38,7,60.0,6.24,90.95,19.0,0,0,2632,Profil stable.
89037.76000000001,2.29,1.61,19,45.0,3.53,83.37,16.0,0,0,20108,Profil stable.
75536.6,2.85,1.17,19,60.0,1.59,98.99,5.0,1,0,10855,Profil stable.
97474.59,4.0,2.22,19,44.0,9.94,51.93,1.0,0,0,27681,Profil stable.
58374.65,2.74,3.6,17,30.0,2.37,53.55,2.0,0,0,42406,Profil stable.
45183.55,2.51,2.86,9,30.0,8.08,79.45,15.0,1,1,37546,Profil stable.
84682.89,1.02,1.25,19,40.0,2.46,61.03,1.0,0,0,14422,Profil stable.
119731.49,3.81,1.71,0,34.0,7.43,85.21,10.0,0,1,18155,Profil stable.
115173.1,1.58,4.38,8,41.0,2.75,80.67,1.0,1,1,25832,Profil stable.
61162.53999999999,1.54,1.61,2,59.0,3.4,87.5,3.0,0,0,18639,Profil stable.
67207.79,3.37,4.41,7,50.0,7.76,70.09,14.0,0,1,28270,Profil stable.
94529.48000000001,1.98,4.84,14,51.0,4.48,61.65,18.0,1,1,24311,Profil stable.
74077.70999999999,2.62,2.72,16,40.0,8.54,98.71,14.0,0,1,40985,Profil stable.
62902.54,4.51,4.05,15,57.0,9.17,54.09,10.0,0,1,32876,Profil stable.
79565.84999999999,4.81,2.66,16,40.0,6.61,82.23,18.0,1,1,9010,Profil stable.
67335.48999999999,1.46,1.82,6,31.0,7.55,98.85,11.0,0,0,44009,Profil stable.
124999.01000000001,1.95,1.24,10,48.0,6.83,87.42,8.0,1,0,26247,Profil stable.
108477.95,1.78,4.17,5,37.0,4.9,98.13,13.0,1,1,31754,Profil stable.
62696.46,4.14,4.13,15,58.0,7.13,79.86,10.0,0,1,46985,Profil stable.
52346.11,3.62,3.72,4,32.0,2.38,98.61,16.0,0,1,2344,Profil stable.
121296.58,1.84,4.49,16,46.0,7.95,56.46,13.0,1,1,41651,Profil stable.
124663.18,2.78,4.52,6,43.0,3.99,72.59,15.0,1,1,8610,Profil stable.
82778.64,3.52,1.69,7,48.0,6.25,67.01,9.0,0,0,4074,Profil stable.
65356.02,4.34,1.2,6,36.0,8.35,94.79,11.0,0,1,39612,Profil stable.
67361.81,3.19,1.2,12,33.0,6.75,66.28,10.0,0,0,19545,Profil stable.
97407.24,4.83,3.43,10,32.0,1.47,85.34,19.0,1,1,11914,Profil stable.
112849.91,3.9,1.01,10,57.0,8.11,82.48,16.0,0,0,2809,Profil stable.
64961.11,1.32,4.7,13,39.0,5.42,61.7,13.0,1,1,15657,Profil stable.
107920.49,3.13,3.04,16,56.0,6.96,60.47,12.0,1,1,3800,Profil stable.
133345.21,2.9,3.75,19,44.0,8.56,51.24,9.0,0,0,7046,Profil stable.
85975.19,3.02,3.7,19,60.0,1.61,96.88,0.0,0,0,10185,Profil stable.
80672.8,4.45,4.9,14,54.0,1.32,99.51,3.0,1,1,37031,Profil stable.
102575.7,2.95,3.59,20,54.0,7.94,89.72,5.0,0,1,43672,Profil stable.
53650.479999999996,3.46,3.42,15,37.0,3.93,80.76,6.0,0,1,21103,Profil stable.
47834.05,1.09,3.17,16,34.0,1.85,86.5,16.0,1,1,29360,Profil stable.
106867.53,1.79,1.19,4,33.0,9.42,75.49,2.0,0,0,10733,Profil stable.
70037.70999999999,4.56,3.21,14,41.0,3.01,97.64,2.0,1,1,2359,Profil stable.
115034.53,2.21,3.97,17,59.0,3.92,66.77,11.0,1,0,15921,Profil stable.
79101.62000000001,1.8,4.72,6,46.0,3.33,80.48,6.0,1,1,38949,Profil stable.
54250.759999999995,2.99,1.76,0,51.0,4.34,60.57,12.0,0,0,2958,Profil stable.
85167.84,4.1,3.83,0,60.0,6.05,91.59,2.0,0,1,43153,Profil stable.
106937.8,1.01,4.69,18,51.0,7.42,67.71,5.0,0,0,22566,Profil stable.
114923.27,1.67,1.55,13,43.0,4.68,73.97,12.0,1,0,29734,Profil stable.
45113.87,1.15,1.21,14,30.0,2.55,66.65,7.0,0,0,48218,Profil stable.
100641.22,2.1,3.07,6,32.0,2.78,84.07,1.0,1,0,45791,Profil stable.
130224.23999999999,1.32,2.78,19,39.0,9.09,82.29,15.0,1,0,23765,Profil stable.
96120.37999999999,2.98,2.82,4,60.0,3.92,79.53,7.0,1,1,33010,Profil stable.
66943.42,3.96,4.88,3,45.0,3.85,93.01,8.0,1,1,48587,Profil stable.
118793.63,3.47,4.11,7,42.0,9.68,72.09,20.0,0,1,48877,Profil stable.
66519.22,3.08,3.27,3,43.0,1.05,99.04,3.0,1,1,43067,Profil stable.
105274.49,1.28,3.45,3,49.0,8.29,60.44,3.0,0,0,20161,Profil stable.
51061.969999999994,2.77,3.57,10,48.0,7.62,63.33,7.0,1,1,22959,Profil stable.
86262.06,2.51,4.05,3,39.0,3.0,68.47,6.0,1,1,39420,Profil stable.
118571.63,1.88,3.38,11,46.0,8.42,71.32,6.0,0,0,41872,Profil stable.
54409.82,2.97,2.7,5,41.0,9.75,51.61,2.0,1,0,32208,Profil stable.
117667.09,2.52,1.47,13,57.0,9.31,54.47,2.0,0,0,7383,Profil stable.
97451.71999999999,1.74,1.67,6,40.0,3.92,70.46,1.0,0,0,19132,Profil stable.
122252.68000000001,2.82,3.49,7,42.0,1.74,95.61,7.0,1,1,4078,Profil stable.
83925.5,3.64,4.69,13,49.0,3.81,56.64,17.0,1,1,26472,Profil stable.
80391.31999999999,1.01,4.15,10,49.0,2.02,82.81,9.0,1,1,4478,Profil stable.
61889.83,1.8,3.41,20,42.0,8.84,76.57,9.0,1,0,24492,Profil stable.
108920.16,4.36,1.91,0,37.0,2.21,85.06,7.0,1,1,44205,Profil stable.
120060.85999999999,4.03,2.51,16,58.0,5.74,80.89,13.0,1,1,8995,Profil stable.
116384.62000000001,3.88,4.79,5,40.0,2.73,51.51,5.0,1,1,31516,Profil stable.
99333.24,2.24,1.09,16,46.0,5.48,79.47,19.0,0,0,26664,Profil stable.
80273.62,1.03,4.27,17,46.0,2.21,56.65,13.0,0,0,10664,Profil stable.
85899.4,4.37,3.54,14,57.0,2.01,98.35,14.0,1,1,4874,Profil stable.
101746.7,3.09,3.68,7,50.0,7.93,91.92,7.0,1,1,22488,Profil stable.
114315.05,3.76,2.15,15,46.0,1.18,54.31,0.0,1,0,44251,Profil stable.
52894.42999999999,3.15,1.66,16,58.0,4.88,90.35,3.0,1,0,28761,Profil stable.
59710.649999999994,3.67,3.55,13,37.0,7.15,67.97,17.0,1,1,21988,Profil stable.
37287.95,2.99,2.36,11,38.0,6.96,61.29,5.0,1,0,41659,Profil stable.
61742.89,2.89,3.2,11,51.0,8.02,84.43,10.0,0,1,16001,Profil stable.
32594.32,3.04,4.64,2,43.0,1.54,81.77,13.0,1,1,12609,Profil stable.
67128.91,1.01,1.59,18,55.0,5.85,79.59,15.0,0,0,31250,Profil stable.
103569.26,2.95,4.82,8,42.0,8.55,89.47,5.0,0,1,42009,Profil stable.
95100.15,2.68,4.54,8,52.0,6.87,66.75,5.0,1,1,25561,Profil stable.
87137.71,4.19,1.29,6,43.0,7.55,89.47,14.0,0,1,22591,Profil stable.
70267.4,1.42,1.95,11,56.0,2.01,91.71,8.0,1,0,49034,Profil stable.
89266.36,3.95,2.39,0,41.0,9.74,65.51,18.0,1,1,34136,Profil stable.
117271.26000000001,4.7,3.35,5,41.0,4.73,59.2,11.0,0,1,33654,Profil stable.
88436.13,3.58,1.81,8,37.0,5.09,65.26,20.0,1,1,32406,Profil stable.
71739.53,1.07,4.8,6,43.0,3.34,90.52,17.0,1,1,7365,Profil stable.
83478.65,4.61,1.59,6,39.0,9.78,65.77,2.0,0,0,15193,Profil stable.
70492.98,1.53,1.14,3,44.0,7.2,56.65,9.0,0,0,20032,Profil stable.
116032.54000000001,2.29,4.33,20,57.0,1.25,59.88,1.0,1,1,41316,Profil stable.
110857.21,3.06,1.69,16,35.0,6.56,82.4,15.0,0,1,6408,Profil stable.
103172.62999999999,2.69,2.45,9,33.0,5.34,55.26,5.0,1,0,1176,Profil stable.
77535.79,1.99,2.87,15,56.0,6.33,86.74,15.0,1,1,27548,Profil stable.
66992.44,3.39,4.22,14,51.0,4.78,57.98,10.0,0,1,8022,Profil stable.
58663.07,3.09,4.27,9,35.0,6.42,50.55,11.0,1,1,13120,Profil stable.
111142.09,2.68,1.57,13,34.0,8.43,57.9,17.0,0,0,49769,Profil stable.
89842.31999999999,1.49,4.45,11,30.0,1.2,50.53,6.0,1,0,47672,Profil stable.
90618.54,2.15,1.46,6,38.0,6.33,88.81,19.0,1,0,8778,Profil stable.
89127.59,2.52,3.92,7,35.0,6.16,72.39,2.0,0,0,36340,Profil stable.
64486.07,2.25,2.68,1,34.0,9.68,56.6,6.0,0,0,26451,Profil stable.
98010.06999999999,3.49,3.24,15,53.0,1.75,97.26,18.0,0,1,37221,Profil stable.
54259.53,3.66,2.67,19,31.0,9.77,83.08,9.0,1,0,47569,Profil stable.
109460.65999999999,3.09,4.32,4,40.0,2.82,82.21,12.0,1,1,37868,Profil stable.
123462.84,1.72,1.9,3,33.0,1.5,62.98,12.0,1,0,43098,Profil stable.
64585.9,4.46,3.69,3,43.0,9.34,86.25,13.0,1,1,10316,Profil stable.
100393.41,1.31,4.77,12,41.0,4.71,73.39,1.0,0,0,27473,Profil stable.
104103.73999999999,4.84,2.35,14,37.0,4.92,66.22,8.0,1,1,36406,Profil stable.
44129.9,4.76,2.3,11,33.0,8.64,85.46,1.0,0,1,36722,Profil stable.
35956.41,4.49,2.04,6,56.0,4.87,91.98,18.0,1,1,18052,Profil stable.
82028.90000000001,2.65,4.32,17,51.0,4.91,63.48,13.0,1,1,42493,Profil stable.
101278.69,2.47,1.32,14,35.0,9.39,80.79,15.0,0,0,10918,Profil stable.
64617.229999999996,3.34,4.61,14,52.0,9.29,80.24,5.0,0,1,24720,Profil stable.
87562.33,2.25,1.56,10,34.0,8.84,66.47,9.0,1,0,29154,Profil stable.
94224.92,4.21,2.18,15,33.0,9.49,71.23,13.0,1,1,43053,Profil stable.
81380.27,4.15,4.18,2,40.0,8.37,69.45,7.0,1,1,49170,Profil stable.
122777.33,4.81,3.55,17,57.0,3.97,72.18,18.0,1,1,22775,Profil stable.
41983.65,4.68,1.44,9,46.0,4.7,67.17,13.0,0,1,34691,Profil stable.
68515.18000000001,1.07,2.87,13,33.0,8.84,79.48,4.0,0,0,4551,Profil stable.
114804.96,4.84,3.16,2,44.0,3.23,78.63,11.0,0,1,17288,Profil stable.
85142.20000000001,2.27,4.64,14,37.0,3.7,88.59,8.0,1,1,39821,Profil stable.
118188.22,2.21,4.24,18,40.0,8.76,55.25,4.0,0,0,13881,Profil stable.
102677.31,4.94,4.36,13,44.0,6.12,86.19,11.0,1,1,1481,Profil stable.
51505.0,4.24,4.0,2,45.0,5.53,0.0,0.0,0,0,104,Profil stable.
36826.07,4.73,2.88,9,55.0,1.59,61.95,5.0,1,1,33961,Profil stable.
114072.51,4.95,1.59,17,42.0,7.08,91.86,11.0,0,1,12395,Profil stable.
122168.87,3.53,3.87,12,47.0,3.96,54.04,19.0,1,1,38852,Profil stable.
65750.61,4.7,2.81,13,52.0,2.78,91.65,13.0,0,1,2467,Profil stable.
105217.09999999999,3.06,3.39,3,59.0,3.46,54.36,5.0,0,1,9262,Profil stable.
114472.72,3.72,1.01,3,49.0,2.95,95.04,18.0,1,1,14761,Profil stable.
85224.1,2.39,4.59,2,57.0,4.51,70.56,5.0,0,1,28514,Profil stable.
86569.58,3.58,2.15,11,54.0,4.14,87.8,4.0,1,1,11717,Profil stable.
128144.62999999999,1.1,3.36,1,45.0,6.35,79.88,11.0,0,1,45259,Profil stable.
101020.19,2.9,4.69,3,54.0,4.18,98.0,13.0,1,1,48330,Profil stable.
77429.32999999999,4.23,2.35,2,49.0,9.88,72.43,18.0,1,1,22489,Profil stable.
62767.75,3.05,3.39,14,44.0,1.11,66.35,13.0,0,1,7286,Profil stable.
131886.8,3.01,1.43,0,56.0,3.39,79.57,20.0,0,1,23184,Profil stable.
103069.87999999999,1.39,2.85,2,48.0,3.61,83.62,5.0,1,0,30851,Profil stable.
92207.86,2.78,3.32,16,39.0,9.47,90.73,4.0,0,1,9101,Profil stable.
105005.04,1.24,3.19,5,43.0,3.14,92.45,4.0,1,0,12167,Profil stable.
102062.28,3.28,2.45,11,33.0,8.25,54.4,10.0,1,0,11493,Profil stable.
88193.85,2.6,2.61,17,38.0,4.2,94.36,14.0,0,1,46050,Profil stable.
78196.29,2.63,2.61,5,60.0,1.05,87.53,17.0,0,1,41910,Profil stable.
83487.92,4.76,2.54,7,40.0,8.32,81.21,7.0,1,1,20988,Profil stable.
112544.26000000001,3.63,3.97,13,44.0,7.82,87.93,20.0,1,1,22936,Profil stable.
38808.17,4.38,2.7,5,59.0,3.07,75.07,10.0,1,1,26920,Profil stable.
87445.59999999999,2.37,2.45,16,58.0,8.8,95.37,13.0,1,0,40019,Profil stable.
112855.47,4.62,2.23,18,55.0,6.47,53.95,11.0,1,1,2904,Profil stable.
62497.78,1.59,4.02,16,33.0,3.39,71.24,19.0,1,1,34224,Profil stable.
51938.64,3.3,2.11,13,47.0,6.04,73.17,1.0,1,0,49423,Profil stable.
55523.659999999996,1.87,2.91,5,31.0,9.97,56.58,12.0,0,0,6412,Profil stable.
110851.33,3.15,4.02,4,35.0,6.55,84.2,14.0,1,1,4276,Profil stable.
46329.26,1.01,1.73,9,31.0,1.95,97.04,14.0,0,0,42648,Profil stable.
66644.81,1.71,3.16,19,53.0,5.13,62.13,0.0,0,0,24112,Profil stable.
56919.16,3.66,3.5,19,45.0,8.83,99.08,5.0,1,1,6116,Profil stable.
45598.03,3.94,4.89,8,60.0,4.04,92.01,17.0,1,1,14086,Profil stable.
99075.0,1.59,2.08,3,35.0,7.1,94.99,6.0,0,0,30416,Profil stable.
87481.16,1.57,1.29,9,36.0,1.59,55.04,11.0,0,0,9067,Profil stable.
50030.59,2.6,3.82,5,44.0,6.55,59.62,5.0,1,0,33882,Profil stable.
74493.64,1.77,2.61,6,57.0,2.49,61.97,5.0,0,0,13358,Profil stable.
112336.86000000002,3.93,1.55,6,49.0,2.36,97.13,14.0,0,1,14587,Profil stable.
80719.98999999999,3.61,3.91,15,34.0,9.07,50.08,7.0,1,0,22219,Profil stable.
120770.7,2.66,1.74,3,30.0,2.51,74.47,6.0,0,0,13125,Profil stable.
108123.24,3.23,1.8,20,49.0,5.67,89.21,13.0,1,1,16687,Profil stable.
93159.45999999999,1.09,1.99,11,51.0,5.87,77.63,15.0,1,0,7783,Profil stable.
70679.29,4.87,2.18,19,38.0,5.95,98.72,18.0,1,1,43914,Profil stable.
110882.16,2.16,3.48,6,49.0,8.1,86.34,13.0,0,1,10124,Profil stable.
64053.670000000006,2.79,3.63,3,52.0,2.18,79.61,9.0,0,1,19317,Profil stable.
55966.17,4.51,1.69,10,42.0,1.28,90.05,16.0,1,1,25125,Profil stable.
75633.99,4.87,2.24,3,33.0,4.72,76.44,7.0,1,1,47249,Profil stable.
122888.20999999999,3.44,2.25,10,36.0,5.8,61.98,12.0,0,1,9591,Profil stable.
101962.76,2.89,2.68,3,30.0,6.98,83.08,4.0,1,0,8392,Profil stable.
110625.89,4.19,1.93,2,34.0,2.46,61.68,9.0,0,1,22867,Profil stable.
128427.54,4.04,2.82,2,51.0,2.44,63.02,14.0,1,1,6878,Profil stable.
100808.09,3.08,4.32,20,30.0,6.8,82.64,11.0,0,1,12398,Profil stable.
61257.8,2.1,2.2,4,46.0,4.61,54.07,14.0,0,0,39027,Profil stable.
73121.26999999999,1.57,4.87,5,30.0,9.39,54.31,10.0,1,0,20097,Profil stable.
77660.70000000001,2.68,1.02,4,56.0,9.77,63.12,3.0,0,0,39388,Profil stable.
89874.98000000001,3.6,2.05,14,31.0,4.78,52.51,0.0,0,0,5217,Profil stable.
62998.58,4.42,2.07,1,57.0,8.13,69.56,6.0,1,1,37919,Profil stable.
65040.200000000004,3.08,1.23,9,42.0,2.72,94.23,10.0,0,0,21058,Profil stable.
104183.68,4.83,1.62,17,46.0,7.47,69.05,18.0,0,1,39091,Profil stable.
128423.99,3.63,2.09,6,40.0,8.72,53.54,9.0,0,0,32256,Profil stable.
129222.94,1.61,2.89,7,58.0,7.67,93.99,16.0,0,1,38148,Profil stable.
81502.64,4.44,2.37,15,59.0,2.68,72.06,10.0,0,1,10214,Profil stable.
125691.84,2.06,4.69,2,55.0,5.13,53.25,2.0,0,0,39627,Profil stable.
76897.86,2.08,2.82,4,40.0,3.1,64.44,13.0,0,1,30402,Profil stable.
66602.12,2.75,2.51,3,34.0,8.88,76.28,1.0,0,0,38226,Profil stable.
81610.34000000001,2.5,4.03,19,46.0,2.23,71.48,10.0,0,1,47334,Profil stable.
108619.24,2.53,4.06,6,39.0,5.1,74.06,0.0,1,0,36209,Profil stable.
57391.4,1.88,3.11,20,59.0,4.09,61.46,10.0,0,0,34909,Profil stable.
70724.35,4.16,2.17,9,51.0,6.89,57.51,7.0,1,0,49747,Profil stable.
59142.79,1.94,2.15,10,37.0,6.91,63.1,4.0,0,0,6767,Profil stable.
87676.61,4.77,1.54,0,43.0,6.2,99.84,1.0,1,0,37916,Profil stable.
80973.42,4.26,2.15,4,47.0,8.58,59.6,0.0,0,0,9601,Profil stable.
118718.70999999999,1.58,3.98,7,56.0,6.3,80.89,16.0,0,1,32587,Profil stable.
63347.83,2.15,2.53,6,44.0,5.79,51.49,7.0,1,0,9008,Profil stable.
63861.22,4.99,3.89,20,46.0,2.1,70.76,9.0,1,1,28294,Profil stable.
58011.369999999995,1.07,3.27,5,36.0,1.45,86.87,8.0,1,0,20385,Profil stable.
99826.14,2.29,1.31,17,30.0,4.98,69.52,15.0,0,0,820,Profil stable.
65374.08,1.99,3.62,6,50.0,2.18,85.51,4.0,1,1,46534,Profil stable.
135699.06,1.21,4.76,20,56.0,5.03,75.67,8.0,1,1,15434,Profil stable.
61030.42,2.32,2.54,2,59.0,5.17,82.73,10.0,1,0,25618,Profil stable.
33651.46,3.28,4.73,16,38.0,6.44,95.56,12.0,1,1,42444,Profil stable.
98209.12999999999,2.11,4.24,11,35.0,3.06,65.51,5.0,1,1,3281,Profil stable.
107723.87999999999,1.9,4.6,16,60.0,3.01,69.47,13.0,0,1,47643,Profil stable.
38720.95,1.74,2.3,16,60.0,3.07,61.16,16.0,0,0,9837,Profil stable.
91613.37999999999,3.11,4.08,1,36.0,5.19,80.79,2.0,0,1,23447,Profil stable.
89910.51,3.34,3.45,5,59.0,5.73,51.13,7.0,0,1,772,Profil stable.
99557.38,1.62,4.71,6,44.0,4.96,63.58,7.0,1,0,2443,Profil stable.
96407.41,4.98,1.71,11,53.0,7.67,88.19,13.0,0,1,13603,Profil stable.
